,Tag,ObjectID,Stream,Month,Creation Date,Site Type,Stream Width,Mesohabitat,Depth,Velocity,Substrate,Substrate Feature,Surface Turbulence,Aquatic Vegetation,Large Woody Debris,Terrestrial Vegetation,Undercut Bank,Instream Cover,Canopy Cover,Longitude,Latitude,Notes,Data Change,Species,Weight,Length,Capture Method,Capture Date,Release,Notes.y
127,NA,391,Clear ,October,10/20/2022 23:34,Available,9,Riffle,37,0.23,Cobble,0,0,0,0,0,0,0,Yes,34.537586,111.682107,NA,Changed to Occupied ,NA,NA,NA,NA,NA,NA,NA
128,NA,392,Clear ,October,10/20/2022 23:36,Available,8.8,Riffle,38,0.47,Gravel,0.05,0,0,0,0,0,0.05,Yes,34.537553,111.682046,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,NA,394,Clear ,October,10/20/2022 23:40,Available,6.7,Riffle,31,0.15,Gravel,0,0,0,0,0,0,0,Yes,34.537534,111.681921,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,NA,395,Clear ,October,10/20/2022 23:42,Available,7.3,Riffle,49,0.45,Cobble,0.15,0,0,0,0,0,0.15,Yes,34.537492,111.681873,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,NA,396,Clear ,October,10/20/2022 23:44,Available,7,Riffle,42,0.01,Gravel,0.05,0,0,0,0,0,0.05,Yes,34.537432,111.68183,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,NA,397,Clear ,October,10/20/2022 23:45,Available,10.7,Riffle,42,0.04,Boulder,0.35,0,0,0,0,0,0.35,No,34.537368,111.681813,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,399,Clear ,October,10/20/2022 23:54,Available,10,Riffle,20,0.28,Cobble,0.2,0,0,0,0,0,0.2,Yes,34.537256,111.681705,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,400,Clear ,October,10/20/2022 23:57,Available,12.3,Riffle,37,0.12,Cobble,0,0,0,0,0,0,0,Yes,34.537203,111.681611,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,NA,401,Clear ,October,10/20/2022 17:11,Available,13,Riffle,42,0.05,Cobble,0.25,0,0,0,0,0,0.25,Yes,34.537203,111.681529,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,NA,402,Clear ,October,10/20/2022 17:13,Available,7.1,Riffle,30,0.12,Cobble,0,0,0,0,0,0,0,Yes,34.537142,111.681459,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,403,Clear ,October,10/20/2022 17:15,Available,9.1,Riffle,49,0.12,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.537088,111.681421,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,404,Clear ,October,10/20/2022 17:17,Available,9.3,Riffle,36,0,Pebble,0,0,0,0,0,0,0,Yes,34.537068,111.681382,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,405,Clear ,October,10/20/2022 17:19,Available,8.9,Riffle,34,0,Pebble,0.25,0,0,0,0,0,0.25,Yes,34.536993,111.681235,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,407,Clear ,October,10/20/2022 17:23,Available,9.4,Riffle,26,0,Gravel,0.1,0,0,0,0,0,0.1,Yes,34.536955,111.681221,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,552,Clear ,October,10/22/2022 18:42,Available,12.7,Pool,94,0.01,Bedrock,0,0,0,0,0,0,0,Yes,34.535606,111.678153,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,NA,537,Clear ,October,10/22/2022 18:14,Available,7.6,Riffle,42,0.3,Cobble,0,0,0,0,0,0,0,Yes,34.535998,111.679155,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,538,Clear ,October,10/22/2022 18:16,Available,5.6,Riffle,30,0.58,Gravel,0.15,0,0,0,0,0,0.15,Yes,34.535989,111.679108,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,539,Clear ,October,10/22/2022 18:18,Available,6.6,Riffle,26,0.42,Pebble,0,0.15,0,0,0,0,0.15,Yes,34.535979,111.679003,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,540,Clear ,October,10/22/2022 18:19,Available,10.8,Riffle,26,0.26,Pebble,0,0,0,0,0,0,0,Yes,34.535968,111.678865,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NA,541,Clear ,October,10/22/2022 18:21,Available,5.2,Riffle,32,0.06,Pebble,0.1,0,0,0,0,0,0.1,Yes,34.535923,111.678792,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NA,542,Clear ,October,10/22/2022 18:23,Available,7.5,Riffle,31,0.27,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.535871,111.678737,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,530,Clear ,October,10/22/2022 18:03,Available,8.4,Riffle,42,0.06,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.536022,111.679738,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,NA,531,Clear ,October,10/22/2022 18:05,Available,10.6,Riffle,46,0.04,Cobble,0.15,0,0,0,0,0,0.15,Yes,34.536043,111.67965,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,NA,532,Clear ,October,10/22/2022 18:06,Available,9.6,Riffle,22,0.27,Cobble,0,0,0,0,0,0,0,Yes,34.536064,111.679562,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,NA,533,Clear ,October,10/22/2022 18:08,Available,8,Riffle,20,0.05,Cobble,0,0,0,0,0,0,0,Yes,34.535997,111.67948,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NA,534,Clear ,October,10/22/2022 18:10,Available,7.6,Riffle,50,0.3,Boulder,0.35,0,0,0,0,0,0.35,Yes,34.536002,111.679413,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,535,Clear ,October,10/22/2022 18:12,Available,5.9,Riffle,44,0.36,Cobble,0,0,0,0,0,0,0,Yes,34.535974,111.679337,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,NA,536,Clear ,October,10/22/2022 18:13,Available,8.8,Riffle,24,0.02,Pebble,0,0,0,0,0,0,0,Yes,34.535938,111.679254,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,NA,545,Clear ,October,10/22/2022 18:28,Available,13.9,Pool,96,0.02,Silt,0,0,0,0,0,0,0,Yes,34.535803,111.678509,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,546,Clear ,October,10/22/2022 18:30,Available,10.4,Pool,87,0,Silt,0,0,0,0,0,0,0,Yes,34.535787,111.678393,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,NA,543,Clear ,October,10/22/2022 18:24,Available,12.5,Pool,66,0.03,Pebble,0,0,0,0,0,0,0,No,34.535901,111.678617,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,NA,544,Clear ,October,10/22/2022 18:27,Available,15,Pool,60,0.03,Silt,0,0,0,0,0,0,0,Yes,34.535815,111.678616,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,551,Clear ,October,10/22/2022 18:38,Available,12.7,Pool,>150,Na,Silt,0,0,0,0,0,0,0,NA,34.535664,111.678236,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,NA,549,Clear ,October,10/22/2022 18:34,Available,13.6,Pool,100,0.02,Silt,0,0,0,0,0,0,0,Yes,34.53575,111.678353,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,NA,550,Clear ,October,10/22/2022 18:36,Available,10.2,Pool,65,0,Silt,0,0,0,0,0,0,0,Yes,34.535696,111.678295,NA,NA,NA,NA,NA,NA,NA,NA,NA
